uando começou a Guerra dos Bôeres na África do Sul em 1900?;No início de 1900, com a décima primeira semana da guerra.
Qual foi o Massacre de Amritsar?;General Dyer ordenou soldados britânicos dispararem contra indianos desarmados, matando 379 e ferindo mais de mil.
O que Gandhi fez após o Massacre de Amritsar?;Suspendendo a Satyagraha, jejuou por três dias como penitência e denunciou ações violentas de ghadrites.
Quem foi Eamon de Valera?;Líder da Revolta de Páscoa de 1916, tornou-se presidente do governo republicano irlandês.
O que ocorreu em Fermoy em setembro?;"Soldado britânico morto; multidão de soldados saqueou lojas e jornais favoráveis ao Sinn Fein foram banidos."
Quando entrou em vigor o Tratado de Versalhes?;10 de janeiro de 1920, oito semanas depois de rejeitado pelo Senado americano.
Qual era o objetivo da Liga das Nações?;Evitar guerras, resolver conflitos por negociação/arbitragem, limitar comércio de armas e proteger povos nativos.
O que previa o Artigo 16 da Liga das Nações?;Ação coletiva contra agressão gratuita de um Estado contra outro.
O que ocorreu na primeira sessão da Assembleia da Liga em Genebra?;Acordo para limitar gastos com armamentos e reduzir período de serviço militar, como fez França.
Qual era o papel do Conselho Supremo dos Aliados?;Garantir observância dos tratados e utilizar força militar onde necessário, como em Caríntia contra a Iugoslávia.
Quem tentou destituir o governo republicano na Alemanha em março de 1920?;Doutor Wolfgang Kapp com apoio de soldados alemães voluntários no Báltico.
Como o governo alemão reagiu ao golpe de Kapp?;Apelou à classe trabalhadora para iniciar greve geral, que paralisou Berlim, forçando Kapp a renunciar.
O que os espartaquistas tentaram após a renúncia de Kapp?;Criaram Sovietes locais e uma República Alemã Comunista em Berlim e outras cidades.
Qual região da Alemanha ficou fora do controle do governo e por quê?;Ruhr, porque havia sido desmilitarizada pelo Tratado de Versalhes.
Como o governo alemão conseguiu suprimir a revolta no Ruhr?;Enviou tropas alemãs com permissão do Reino Unido e Itália, mas sem aprovação da França.
Por que a França ocupou Frankfurt-on-Main e Darmstadt?;Como reação à ação unilateral alemã de enviar tropas ao Ruhr e para proteger a zona desmilitarizada.
Como foram divididas as reparações do Tratado de Versalhes?;França 52%, Reino Unido 22%, Itália 10%, Bélgica 8%, Sérvia 2%.
Quais eram as entregas materiais da Alemanha para a França e Bélgica?;2 milhões de toneladas de carvão por mês, 36 mil cavalos, 132 mil cabeças de gado, 135 mil ovelhas.
Limitação militar da Alemanha após o Tratado de Versalhes?;Não poderia declarar guerras exceto em defesa da república alemã, sem restrições similares para Polônia e Rússia.
O que aconteceu na Polônia em maio de 1920?;Poloneses avançaram para Kiev, ocupando a capital da Ucrânia.
Como os bolcheviques reagiram à ofensiva polonesa?;Contra-atacaram, expulsando poloneses de Kiev, avançando para o oeste e instituindo regime soviético no leste da Polônia.
Qual foi a resposta polonesa ao avanço do Exército Vermelho?;Contra-ofensiva conhecida como Milagre no Vístula, fazendo milhares de prisioneiros e expulsando russos.
Quem liderou rebelião muçulmana no Cáucaso norte em agosto de 1920?;Imame Najmuddin Gotsinskii, que assumiu controle de Daghestan e Chechênia.
Como o governo soviético reprimiu a rebelião de Najmuddin?;Tropas soviéticas atacaram mas foram derrotadas e depois queimaram mesquita, matando cem rebeldes.
Qual foi a reação de Mustafa Kemal ao Tratado de Sèvres?;Criou governo em Angora, condenou o tratado e declarou guerra contra Aliados e gregos.
O que Kemal fez em relação à Armênia e aos bolcheviques?;Enviou tropas para a área do novo Estado armênio, aceitou não impedir incorporação da Armênia oriental à União Soviética.
Qual foi o destino das repúblicas independentes do Cáucaso?;Geórgia e Azerbaijão sucumbiram ao domínio de Moscou e tiveram parlamentos locais temporários.
O que aconteceu com Bukhara em 1920?;Exército bolchevique enviou forças conquistando a cidade, derrotando forças muçulmanas locais.
Quantos soldados britânicos foram enviados à Irlanda em 1920?;40 mil soldados.
Qual era o objetivo do Home Rule Bill apresentado pelo Reino Unido?;Criar dois parlamentos, um em Dublin e outro em Belfast, com autonomia limitada, mantendo controle britânico sobre defesa, impostos e lei.
Qual era a posição do Sinn Fein sobre o Home Rule Bill?;"Rejeitava autonomia limitada; queria independência completa da Irlanda."
Como o IRA reagiu ao Home Rule Bill?;Continuou ataques a soldados britânicos, realizando assassinatos e sabotagem.
Quem foi o magistrado assassinado pelo IRA em março de 1920?;Alan Bell, de sessenta anos, investigava tentativa de assassinato do lorde tenente da Irlanda.
Por que o governo britânico não podia confiar na polícia em Dublin?;Polícia e juízes católicos não iriam punir membros do IRA mesmo por assassinato.
Quem foram os Black and Tans?;Nova força policial irlandesa de 8 mil ex-soldados, atuando como braço auxiliar da Royal Irish Constabulary com táticas brutais.
Qual foi a reação britânica aos assassinatos do IRA em Dublin?;Soldados abriram fogo contra multidão, matando nove pessoas, incluindo membros do IRA.
Que medida Lloyd George tomou em dezembro de 1920?;Declarou lei marcial em quatro condados no sul da Irlanda e determinou entrega de armas sob pena de morte.
Quantos soldados britânicos e indianos estavam na Mesopotâmia em 1920?;14 mil soldados enfrentando revolta árabe, com mais de quatrocentos mortos.
Como o Mad Mullah foi finalmente derrotado em 1920?;Não por bombas britânicas, mas pela influenza.
Qual foi o país-sede das Olimpíadas de 1920?;Antuérpia, na Bélgica, reconhecida como vítima dos alemães na guerra.
Quantas pessoas morreram de fome na China em 1920?;15 milhões devido a seca.
Que instituição a Liga das Nações criou em 1921?;Corte Permanente de Justiça Internacional para resolver disputas entre Estados por via judicial.
Qual movimento indiano de 1921 se expandiu com Gandhi?;Movimento de não cooperação contra produtos importados, promovendo uso de materiais feitos na Índia.
Qual foi o movimento muçulmano paralelo à campanha de Gandhi?;Khilafat, movimento muçulmano contra política britânica em relação ao sultão da Turquia.
O que aconteceu com os moplahs em Malabar em agosto de 1921?;"Declararam dois reinos independentes, atacaram hindus e europeus; muitos foram mortos, capturados ou se renderam."
Qual foi a reação do governo indiano aos moplahs?;Enviou tropas, matando e capturando insurgentes, e colocou Gandhi na prisão.
Quem liderou a resistência muçulmana contra espanhóis no Marrocos em 1921?;Abd el-Krim, que tomou setenta praças-fortes e massacrou soldados espanhóis.
Qual foi o papel de Francisco Franco no Marrocos?;Comandou a Legião Espanhola, participou de vingança contra mutilação moura e decapitações de inimigos.
O que ocorreu no Sudão em 1921?;Revolta muçulmana liderada por Abdul-laqhi-esSoghayer foi suprimida com enforcamento do líder.
O que ocorreu na Itália em 1921 com fascistas e socialistas?;"Tumultos nas cidades; fascistas fundaram partido político, obtendo vinte assentos no parlamento."
Qual era o programa inicial dos fascistas italianos?;Terra para quem trabalha, combate ao socialismo, aumento de indústria bélica e emprego para desempregados.
Quem liderou a rebelião comunista na Alemanha em 1921?;Max Hölz, ex-combatente da Primeira Guerra Mundial.
Quantos insurgentes foram capturados após a rebelião de Max Hölz?;Dois mil insurgentes.
Qual foi a sentença de Max Hölz e o que ocorreu depois?;Prisão perpétua, anistiado sete anos mais tarde, enviado à União Soviética e vítima das limpezas de Stálin.
Quantos ex-oficiais do exército alemão participavam de manifestações de direita em 1921?;Aproximadamente 40 mil ex-oficiais exigindo retorno da monarquia.
Quem estava fortalecendo o Partido Nazista na Baviera em 1921?;Adolf Hitler, aumentando membros e discursando contra o Tratado de Versalhes e judeus.
Quantas pessoas participaram do comício de Hitler em Munique em fevereiro de 1921?;6.500 pessoas.
Qual foi o braço paramilitar criado por Hitler em 1921?;SA (Sports Division), mais tarde Sturmabteilung, camisas marrons, escola de treinamento para luta pela liberdade no front doméstico.
Que revolta camponesa ocorreu na Sibéria em 1921?;60 mil camponeses se recusaram a entregar produção de grãos, interrompendo ferrovia e ocupando duas cidades.
Onde ocorreu a greve e revolta contra o governo soviético em 1921?;Kronstadt, Petrogrado e Moscou, exigindo fim da ditadura dos Comissários.
Quem reprimiu a revolta de Kronstadt?;General Tukhachevsky, comandante das Forças Vermelhas, com grande crueldade.
Qual foi a resposta de Lênin à crise econômica e fome em 1921?;Apresentou a Nova Política Econômica (NEP), permitindo comércio capitalista e relações externas.
Quais mudanças a NEP trouxe para camponeses?;Fim de entrega compulsória de grãos, imposto menor, permissão para vender excedentes, manter propriedades até nove anos.
Que medidas a NEP trouxe para comércio e indústrias?;Transferência de fábricas nacionalizadas para cooperativas e indivíduos, lojas abertas e comércio permitido.
Quem supervisionou a ajuda humanitária na Rússia em 1921?;Fridtjof Nansen e Herbert Hoover.
Que países enviaram ajuda à Rússia em 1921?;"Espanha, Alemanha, Tchéquia, Reino Unido e Estados Unidos; ajudaram grupos judeus e população em geral."
Qual lei agrária permitiu camponeses manter produtos essenciais em 1921?;Lei de dezembro de 1921, permitindo sustento próprio e venda de excedentes.
Qual era a situação da polícia secreta e repressão na Rússia durante a NEP?;Operação ativa, prisões de opositores, execução de 61 pessoas, incluindo o poeta Gumilev.
Qual foi o resultado das negociações do IRA com o Reino Unido em 1921?;Trégua começou em 11 de julho e levou ao Tratado Irlandês, assinado em 6 de dezembro.
Qual foi a situação da Irlanda do Norte e do Sul após o Tratado Irlandês?;"Irlanda do Norte permaneceu no Reino Unido; Irlanda do Sul independente sob coroa britânica, com parlamento próprio e controle interno de impostos, finanças, polícia e exército."
Quem representou o IRA nas negociações do Tratado Irlandês?;"Eamon de Valera recusou algumas reuniões; Michael Collins ofereceu neutralidade permanente da Irlanda do Sul em conflitos britânicos."
Quem se tornou primeiro-ministro da Irlanda do Sul após Eamon de Valera renunciar?;Michael Collins
O que ocorreu com as tropas britânicas e os Black and Tans na Irlanda do Sul?;Foram retiradas e dispensadas
Qual foi a política do governo da Irlanda do Sul em relação aos antigos inimigos britânicos?;Concedeu anistia a forças britânicas, policiais e funcionários públicos, atos hostis enterrando erros do passado
Qual foi a situação da Irlanda do Norte e do Sul após o tratado?;"Irlanda do Norte permaneceu no Reino Unido; Irlanda do Sul evoluiu para Estado Livre e depois república, com neutralidade e retirada das bases britânicas"
Que agitação interna os Estados Unidos enfrentaram em 1921?;"Protestos nas Filipinas e Santo Domingo; renascimento do Ku Klux Klan; linchamentos, mutilações, sequestros; ataque racial em Tulsa com 200 mortos negros"
Qual organização foi criada para combater o racismo nos Estados Unidos?;Comitê Inter-racial, seguido pela Comissão Inter-racial Federal
O que aconteceu com a população urbana e rural dos EUA em 1921?;Pela primeira vez, população urbana ultrapassou a rural
Que tratado de desarmamento naval foi assinado em 6 de fevereiro de 1922?;"Tratado de Washington com Reino Unido, França, Itália, Japão e EUA; redução naval, condenação de gás venenoso e proibição de ataques de submarinos a navios mercantes"
Qual foi a situação das reparações da Alemanha em 1921?;"Alemanha pediu adiamento dos pagamentos; primeiros pagamentos adiados em um ano; negociações em Cannes e Paris; acordo sobre valores menores"
Quem foi assassinado em Berlim por nacionalistas em 1921?;Walther Rathenau, considerado traidor por ser judeu
Quantos membros formavam as colunas fascistas na marcha sobre Roma?;"Três colunas: 4 mil, 2 mil e 8 mil homens; reserva de 3 mil homens"
O que Mussolini exigiu ao rei ao tomar o poder?;"Tornar-se primeiro-ministro ou nada; governo formado apenas por ele"
Quando Mussolini assumiu oficialmente o governo da Itália?;"29 de outubro de 1922; tornou-se primeiro-ministro e ministro do Interior"
Como o parlamento italiano concedeu poderes a Mussolini?;Concedeu plenos poderes nove dias depois por 275 votos contra 90
