Nação é um conceito jurídico que se confunde com o Estado?;❌ Errado. Nação é um conceito sociológico, ligado a etnia, religião, costumes, etc.
Municípios atuarão prioritariamente no ensino fundamental e educação infantil, enquanto Estados e DF atuarão no ensino fundamental e médio (Art. 211 §§ 2º e 3º).;✅ Correto. O art. 211 §§ 2º e 3º determina que Municípios atuem no ensino fundamental e educação infantil, enquanto Estados e DF atuarão no ensino fundamental e médio.
As receitas arrecadadas pelos entes para a seguridade social devem permanecer no orçamento do respectivo ente, sem integrar o orçamento da União (Art. 195 §1º).;✅ Correto. O art. 195 §1º estabelece que as receitas para seguridade social dos entes federativos devem permanecer no orçamento do respectivo ente e não integrar o orçamento da União.
Segurados especiais (ex.: agricultores) contribuem com alíquota sobre a comercialização de produção, mas fazem jus a benefícios (Art. 195 §8º).;❌ Errado. Segurados especiais (ex.: agricultores) contribuem, mas a forma de contribuição é diferente da alíquota sobre comercialização de produção, conforme o art. 195 §8º.
Não há restrições para educação municipal, desde que atue dentro dos limites estabelecidos.;❌ Errado. Existem restrições para educação municipal, que deve atuar de acordo com as diretrizes nacionais e limites estabelecidos pela Constituição e pela lei.
Não é obrigatório, mas é uma faculdade vincular recursos ao fomento à cultura nos Estados e no Distrito Federal (Art. 216 §6º).;❌ Errado. O art. 216 §6º obriga a vinculação de recursos ao fomento da cultura nos Estados e no Distrito Federal.
O planejamento familiar é de livre decisão do casal, e o Estado deve fornecer recursos educacionais e científicos, sem coercitividade (Art. 226 §7º).;❌ Errado. O planejamento familiar é de livre decisão do casal, mas o Estado deve fornecer informações e recursos para garantir acesso à educação e planejamento familiar, com não coercitividade.
O meio ambiente é bem de uso comum do povo e não pertence exclusivamente à União (Art. 225).;❌ Errado. O meio ambiente é bem de uso comum, mas a gestão ambiental é responsabilidade da União, dos Estados e dos Municípios.
A competência para regulamentar as comunicações e os meios de difusão é da União (Art. 220 §3º, I e art. 21, XVI).;❌ Errado. A competência para regulamentar as comunicações e meios de difusão é da União, mas respeitando os interesses locais e as leis federais.
A cobrança de taxa de matrícula nas universidades públicas viola a Constituição (Súmula Vinculante nº 12).;✅ Correto. A Súmula Vinculante nº 12 estabelece que a cobrança de taxa de matrícula em universidades públicas viola a Constituição (art. 206, IV).
A educação infantil é um direito fundamental, e o Estado deve garantir acesso e atendimento em creches e pré-escolas (STF).;✅ Correto. O STF considera a educação infantil um direito fundamental e exige que o Estado garanta o acesso e atendimento em creches e pré-escolas.
A receita de concursos de prognósticos (loterias) financia a seguridade social (Art. 195, III).;✅ Correto. O art. 195, III determina que a receita de loterias (concursos de prognósticos) financie a seguridade social.
